Order ID,Customer ID,Product ID,Order Date,Quantity,Total Price,Order Status
4688,283,28,2024-06-15,4,149.9,Cancelled
4689,85,70,2024-02-27,4,1694.32,Shipped
4690,426,33,2024-02-20,4,1705.71,Pending
4691,696,50,2024-02-14,2,838.06,Delivered
4692,377,85,2024-12-24,3,1770.42,Delivered
4693,532,48,2024-12-29,5,1505.76,Delivered
4694,62,20,2024-12-10,4,976.99,Pending
4695,591,15,2024-05-09,1,1565.29,Shipped
4696,343,6,2024-07-02,4,1317.13,Cancelled
4697,21,38,2024-04-14,2,758.51,Cancelled
4698,35,44,2024-12-13,1,494.39,Pending
4699,455,35,2024-08-13,4,1204.67,Pending
4700,217,4,2024-07-31,4,991.94,Cancelled
4701,682,28,2024-10-14,1,1643.98,Cancelled
4702,124,71,2024-07-05,2,406.92,Pending
4703,431,53,2024-12-02,4,1826.89,Shipped
4704,84,79,2024-11-03,1,1553.64,Cancelled
4705,521,83,2025-01-01,5,890.27,Pending
4706,515,98,2024-06-06,3,1368.69,Delivered
4707,397,61,2024-07-25,2,1166.65,Pending
4708,312,88,2024-03-24,2,1407.93,Cancelled
4709,410,4,2024-12-14,3,1607.7,Shipped
4710,23,86,2024-06-07,3,1163.45,Pending
4711,121,89,2024-11-17,4,164.43,Cancelled
4712,80,70,2024-11-02,4,1381.45,Cancelled
4713,31,53,2024-07-15,4,451.57,Delivered
4714,72,52,2024-10-14,2,1176.87,Delivered
4715,486,25,2024-06-03,5,1183.64,Delivered
4716,690,73,2025-01-22,5,1864.45,Cancelled
4717,123,72,2024-11-19,2,866.43,Shipped
4718,209,99,2024-09-09,2,954.12,Cancelled
4719,7,69,2025-01-04,4,1653.6,Shipped
4720,626,34,2024-10-30,2,840.19,Shipped
4721,162,4,2024-04-13,2,1450.03,Pending
4722,90,87,2024-02-04,2,1917.4,Shipped
4723,656,77,2025-01-04,1,270.26,Shipped
4724,580,79,2024-12-02,4,926.8,Cancelled
4725,614,23,2024-04-05,1,1253.01,Cancelled
4726,195,1,2024-05-09,3,554.0,Pending
4727,279,30,2024-07-12,5,1829.3,Shipped
4728,675,32,2024-03-09,1,1409.88,Delivered
4729,478,93,2024-08-09,5,267.71,Cancelled
4730,515,1,2025-01-07,4,1286.33,Shipped
4731,680,29,2024-06-10,1,720.29,Delivered
4732,106,49,2024-03-30,3,1770.84,Pending
4733,670,66,2024-02-18,1,690.71,Pending
4734,460,100,2025-01-10,1,273.15,Delivered
4735,614,20,2024-03-27,4,1280.08,Delivered
4736,457,7,2024-05-05,2,110.62,Delivered
4737,531,82,2024-08-19,1,935.81,Cancelled
4738,154,68,2024-09-23,2,1221.24,Cancelled
4739,564,23,2024-08-12,3,1674.2,Shipped
4740,31,85,2024-05-19,1,942.4,Shipped
4741,579,24,2025-01-19,4,1281.12,Delivered
4742,78,54,2024-04-20,5,54.26,Delivered
4743,615,50,2024-11-07,1,384.41,Cancelled
4744,416,51,2024-04-12,2,80.33,Delivered
4745,544,18,2024-07-13,1,518.21,Delivered
4746,468,8,2024-02-16,2,1988.82,Cancelled
4747,200,87,2024-11-27,3,597.19,Pending
4748,334,77,2024-02-05,4,1278.92,Pending
4749,658,33,2024-10-04,3,1996.72,Cancelled
4750,7,11,2024-06-21,2,71.36,Shipped
4751,678,85,2024-11-04,2,631.6,Shipped
4752,221,53,2024-06-14,5,86.21,Delivered
4753,160,29,2024-12-08,4,760.25,Delivered
4754,188,71,2024-09-27,3,1161.26,Cancelled
4755,61,32,2024-06-25,5,784.61,Cancelled
4756,1,17,2024-06-11,3,522.45,Shipped
4757,137,98,2024-02-03,3,131.96,Shipped
4758,228,90,2024-03-13,4,548.89,Delivered
4759,546,57,2024-08-07,3,1568.82,Shipped
4760,696,3,2024-11-27,2,1753.72,Shipped
4761,523,70,2024-12-18,2,281.77,Cancelled
4762,511,32,2024-08-14,5,770.41,Cancelled
4763,421,20,2024-04-20,2,1923.42,Pending
4764,439,5,2024-04-23,4,836.3,Cancelled
4765,619,100,2024-03-30,5,1941.8,Cancelled
4766,291,75,2024-06-10,1,302.23,Shipped
4767,581,63,2024-10-23,2,313.03,Delivered
4768,263,24,2024-10-14,5,1072.65,Pending
4769,170,53,2024-12-31,5,1258.77,Delivered
4770,394,54,2024-11-14,4,191.71,Cancelled
4771,583,75,2024-11-16,4,395.0,Shipped
4772,387,79,2024-08-16,5,1821.93,Pending
4773,603,95,2024-05-18,5,1592.69,Pending
4774,221,42,2024-08-26,5,1482.87,Cancelled
4775,570,66,2024-07-02,4,1434.73,Cancelled
4776,626,24,2025-01-12,3,1836.91,Cancelled
4777,13,39,2024-08-25,1,531.77,Pending
4778,51,67,2024-09-18,3,1795.66,Pending
4779,98,42,2024-09-26,2,1226.09,Pending
4780,614,11,2025-01-26,2,1982.53,Cancelled
4781,11,4,2024-09-26,1,1798.77,Shipped
4782,305,7,2024-04-18,4,1863.4,Pending
4783,632,93,2024-07-19,1,1915.34,Shipped
4784,668,85,2024-11-26,2,1713.17,Shipped
4785,578,10,2024-11-11,2,636.01,Delivered
4786,210,67,2024-12-08,5,1016.63,Pending
4787,651,70,2024-02-17,4,308.17,Cancelled
4788,660,42,2024-07-27,4,629.39,Pending
4789,304,2,2024-11-07,3,1261.12,Pending
4790,57,67,2024-09-18,2,505.39,Pending
4791,32,73,2024-09-01,4,1986.99,Cancelled
4792,624,14,2024-05-24,5,1889.39,Cancelled
4793,129,73,2024-08-29,5,1846.37,Delivered
4794,665,48,2024-11-21,4,1091.2,Delivered
4795,88,61,2024-07-28,3,529.71,Delivered
4796,460,79,2024-02-19,4,847.63,Cancelled
4797,586,43,2024-05-22,4,348.22,Shipped
4798,7,40,2024-06-10,2,1601.04,Shipped
4799,503,33,2024-02-08,1,1436.1,Shipped
4800,231,10,2024-07-09,2,990.22,Shipped
4801,415,13,2024-09-17,1,151.07,Cancelled
4802,508,26,2024-10-02,2,192.89,Shipped
4803,64,29,2024-12-05,4,218.01,Pending
4804,47,19,2024-02-26,3,1674.99,Delivered
4805,605,26,2024-08-04,5,994.34,Pending
4806,471,6,2024-12-20,2,631.63,Pending
4807,301,40,2025-01-08,3,1700.93,Shipped
4808,564,78,2024-07-13,1,1570.47,Cancelled
4809,442,4,2025-01-27,4,1512.1,Cancelled
4810,132,100,2024-07-31,2,664.67,Delivered
4811,6,89,2025-01-22,4,856.4,Delivered
4812,623,10,2025-01-10,4,1278.26,Shipped
4813,92,62,2024-09-25,2,1923.98,Pending
4814,552,76,2024-09-11,3,202.99,Shipped
4815,393,25,2024-05-01,3,122.23,Delivered
4816,572,46,2025-01-25,5,52.84,Shipped
4817,558,95,2024-06-03,1,1471.39,Delivered
4818,329,58,2024-12-22,3,578.93,Cancelled
4819,686,47,2024-09-18,2,1224.44,Delivered
4820,408,7,2024-04-28,4,1651.45,Delivered
4821,52,37,2024-07-25,1,1196.27,Delivered
4822,319,41,2024-05-14,3,278.6,Shipped
4823,19,98,2024-05-28,2,1228.2,Pending
4824,183,11,2025-01-13,5,97.06,Pending
4825,603,49,2024-10-12,4,1549.44,Delivered
4826,245,66,2024-12-28,3,1834.91,Cancelled
4827,286,81,2024-02-17,1,1337.14,Delivered
4828,156,51,2024-12-15,3,357.02,Shipped
4829,93,49,2024-05-01,3,1399.5,Pending
4830,209,93,2024-10-18,2,717.96,Cancelled
4831,136,26,2025-01-18,1,1868.45,Cancelled
4832,308,34,2024-09-14,1,1031.12,Delivered
4833,443,63,2024-05-10,1,1035.9,Cancelled
4834,44,77,2024-07-04,2,130.0,Delivered
4835,614,90,2024-05-15,5,230.68,Shipped
4836,228,11,2024-02-03,1,439.4,Pending
4837,400,49,2024-08-26,1,237.68,Shipped
4838,567,44,2024-05-01,5,141.74,Pending
4839,409,31,2024-02-17,2,1333.37,Delivered
4840,609,84,2024-04-28,4,113.08,Cancelled
4841,689,21,2024-12-17,2,85.27,Pending
4842,616,61,2024-07-25,1,978.3,Shipped
4843,373,92,2024-05-04,3,627.72,Delivered
4844,545,87,2024-07-05,2,1841.14,Pending
4845,82,57,2024-02-02,1,614.09,Delivered
4846,633,74,2024-07-17,3,1471.93,Shipped
4847,432,63,2024-02-20,4,1995.71,Pending
4848,418,24,2024-03-02,2,687.1,Cancelled
4849,3,47,2024-12-09,2,1953.63,Pending
4850,394,10,2024-12-09,5,637.35,Pending
4851,383,63,2024-05-18,5,1819.07,Delivered
4852,222,50,2024-08-27,5,832.51,Shipped
4853,54,51,2024-12-14,2,130.98,Cancelled
4854,245,56,2025-01-16,1,773.38,Pending
4855,544,83,2024-09-01,1,1311.61,Cancelled
4856,273,2,2025-02-01,5,1112.79,Delivered
4857,12,28,2024-07-12,5,135.41,Delivered
4858,169,8,2024-02-08,2,1296.23,Pending
4859,374,18,2024-08-14,1,1236.2,Shipped
4860,162,89,2025-01-04,2,1546.42,Cancelled
4861,380,73,2024-11-12,4,1407.42,Shipped
4862,237,15,2024-12-06,5,1316.07,Pending
4863,402,6,2024-11-25,1,1265.4,Cancelled
4864,45,18,2024-10-07,4,730.19,Cancelled
4865,303,85,2024-12-04,3,552.69,Shipped
4866,646,76,2024-05-30,2,135.5,Shipped
4867,571,78,2024-11-26,3,1402.3,Shipped
4868,231,66,2024-09-22,1,292.49,Delivered
4869,646,72,2024-10-16,1,1450.81,Cancelled
4870,357,81,2024-02-21,3,1082.32,Shipped
4871,290,98,2024-08-12,3,826.37,Cancelled
4872,161,22,2024-09-14,5,1598.69,Shipped
4873,153,16,2024-04-24,4,1252.24,Delivered
4874,323,90,2024-08-27,4,790.78,Pending
4875,419,14,2024-10-15,4,1688.7,Shipped
4876,555,55,2024-09-03,1,922.91,Shipped
4877,460,82,2024-05-23,2,1527.65,Cancelled
4878,17,17,2024-11-30,2,738.97,Delivered
4879,375,65,2024-03-18,3,102.99,Shipped
4880,204,88,2024-12-30,1,182.31,Pending
4881,696,93,2024-05-03,1,875.16,Delivered
4882,324,55,2025-01-26,1,726.38,Cancelled
4883,586,8,2024-07-02,3,301.45,Shipped
4884,310,10,2024-09-06,2,528.33,Shipped
4885,315,57,2024-11-09,5,567.43,Cancelled
4886,271,94,2024-06-08,3,466.9,Shipped
4887,479,75,2024-04-10,1,672.67,Cancelled
4888,127,74,2024-08-31,1,1529.02,Cancelled
4889,446,96,2024-10-13,3,1702.84,Cancelled
4890,595,28,2024-04-19,4,693.69,Delivered
4891,568,31,2024-02-07,2,1768.16,Cancelled
4892,271,81,2024-10-25,5,947.01,Delivered
4893,384,88,2024-07-17,4,145.89,Pending
4894,249,96,2024-03-03,4,1702.75,Delivered
4895,556,34,2024-06-08,2,1718.3,Delivered
4896,578,24,2024-10-10,2,99.79,Shipped
4897,443,63,2024-05-07,2,473.18,Pending
4898,619,90,2024-08-06,4,464.77,Pending
4899,216,73,2024-02-10,4,613.74,Delivered
4900,191,72,2024-03-11,2,678.21,Pending
4901,405,59,2024-03-23,4,1253.76,Pending
4902,265,22,2025-01-28,4,973.13,Pending
4903,637,91,2024-11-19,2,486.48,Shipped
4904,668,19,2024-11-11,1,316.49,Pending
4905,23,74,2024-05-12,1,540.16,Delivered
4906,67,55,2024-04-07,5,418.35,Pending
4907,529,36,2024-10-14,3,319.69,Shipped
4908,507,85,2024-05-25,1,1229.07,Pending
4909,623,2,2024-10-19,4,696.23,Shipped
4910,87,43,2024-05-11,3,1395.58,Pending
4911,399,8,2024-07-12,4,681.03,Delivered
4912,207,71,2024-04-04,2,292.42,Delivered
4913,403,37,2025-01-18,2,466.22,Pending
4914,189,100,2024-07-16,4,1986.15,Pending
4915,132,64,2024-04-21,4,961.51,Pending
4916,209,10,2024-11-11,4,1779.07,Delivered
4917,408,52,2024-04-05,3,1473.72,Delivered
4918,454,1,2024-06-21,2,1139.1,Delivered
4919,244,49,2024-03-10,1,703.36,Shipped
4920,174,80,2024-11-25,5,1602.49,Pending
4921,646,37,2025-01-28,1,1469.46,Delivered
4922,656,61,2024-05-24,3,1469.45,Pending
4923,508,35,2024-06-01,1,1367.03,Cancelled
4924,485,98,2024-08-30,3,1037.36,Cancelled
4925,465,54,2024-10-27,2,773.94,Delivered
4926,441,21,2024-09-02,1,1693.4,Pending
4927,415,25,2024-10-07,5,1341.6,Shipped
4928,650,52,2024-02-28,3,1894.44,Delivered
4929,290,74,2024-03-02,4,571.17,Cancelled
4930,662,76,2024-04-02,2,253.75,Pending
4931,602,90,2025-01-06,5,1374.81,Shipped
4932,613,10,2024-03-20,3,1217.55,Cancelled
4933,36,76,2024-12-29,5,1783.05,Shipped
4934,15,37,2025-01-30,5,1419.29,Pending
4935,147,54,2024-02-03,4,628.37,Pending
4936,135,96,2024-05-05,2,1951.95,Shipped
4937,391,13,2024-02-27,2,246.65,Delivered
4938,677,14,2024-11-30,3,1251.04,Shipped
4939,234,33,2024-11-27,1,57.96,Delivered
4940,187,88,2024-12-06,4,902.03,Pending
4941,141,25,2024-11-22,5,1945.73,Shipped
4942,510,39,2024-05-16,2,1662.09,Pending
4943,350,51,2024-04-11,4,1505.72,Cancelled
4944,66,66,2024-03-17,5,1076.39,Pending
4945,210,58,2024-11-25,5,1303.77,Cancelled
4946,60,43,2024-07-26,5,1946.44,Shipped
4947,70,50,2024-06-12,5,146.48,Delivered
4948,205,90,2024-03-20,3,1172.29,Shipped
4949,411,40,2024-08-14,4,1507.81,Shipped
4950,401,4,2024-11-25,3,1054.86,Cancelled
4951,639,35,2024-12-22,5,1561.34,Cancelled
4952,198,87,2024-11-30,5,520.81,Delivered
4953,636,57,2024-08-27,2,442.59,Delivered
4954,52,70,2024-07-31,1,1169.16,Pending
4955,428,11,2024-08-18,4,831.51,Delivered
4956,102,54,2024-03-20,3,744.84,Shipped
4957,461,88,2024-08-06,5,842.39,Shipped
4958,339,64,2024-10-18,5,1896.69,Shipped
4959,336,97,2024-09-27,3,1782.51,Shipped
4960,103,23,2024-05-20,3,967.01,Shipped
4961,6,1,2024-12-03,1,803.51,Cancelled
4962,346,67,2024-03-05,4,1626.3,Pending
4963,299,88,2024-06-19,1,746.96,Cancelled
4964,392,46,2024-12-04,3,683.94,Pending
4965,180,33,2024-03-08,3,557.02,Cancelled
4966,304,1,2024-06-18,2,1613.27,Pending
4967,207,68,2024-04-10,4,1828.69,Cancelled
4968,18,66,2024-07-01,2,1681.17,Cancelled
4969,43,94,2024-12-11,1,932.64,Pending
4970,419,25,2024-04-15,1,1769.7,Shipped
4971,275,20,2024-08-31,2,1049.75,Cancelled
4972,63,23,2024-05-09,1,1604.76,Shipped
4973,50,70,2024-11-09,5,1484.97,Pending
4974,32,78,2024-02-09,3,1506.08,Pending
4975,276,86,2025-01-20,5,73.63,Cancelled
4976,654,9,2025-01-21,5,977.48,Cancelled
4977,590,63,2024-09-29,2,1689.36,Shipped
4978,157,72,2024-12-10,3,263.56,Shipped
4979,399,79,2024-12-06,3,1076.92,Shipped
4980,326,6,2024-11-25,4,449.06,Cancelled
4981,504,39,2024-03-06,5,1948.68,Delivered
4982,587,42,2024-02-26,4,1298.43,Pending
4983,587,33,2024-04-05,1,1782.13,Delivered
4984,144,85,2024-03-29,4,52.13,Shipped
4985,277,19,2024-06-13,1,1612.79,Delivered
4986,363,68,2024-04-04,5,1951.17,Pending
4987,341,67,2024-08-22,3,1240.52,Delivered
4988,480,25,2024-12-14,3,349.45,Pending
4989,99,73,2024-10-26,4,1346.73,Cancelled
4990,293,69,2024-08-27,4,947.54,Shipped
4991,117,85,2024-04-17,3,180.05,Cancelled
4992,274,88,2024-08-05,5,1457.19,Pending
4993,4,65,2025-01-26,5,1521.5,Pending
4994,621,41,2024-11-22,5,1753.89,Shipped
4995,109,74,2024-10-04,4,360.39,Pending
4996,173,55,2024-06-17,1,1486.82,Shipped
4997,562,49,2024-02-13,5,1525.65,Pending
4998,471,54,2024-06-13,4,620.44,Pending
4999,102,57,2024-12-29,2,1414.6,Cancelled
5000,413,24,2024-07-02,5,466.59,Delivered
5001,381,12,2024-12-05,5,1850.48,Delivered
5002,480,70,2024-11-21,5,341.68,Pending
5003,391,47,2024-07-18,3,1148.1,Cancelled
5004,638,71,2024-03-13,5,1680.15,Cancelled
5005,157,31,2024-12-11,2,947.33,Pending
5006,226,84,2024-08-19,4,282.14,Delivered
5007,156,22,2024-11-29,2,969.48,Delivered
5008,37,91,2024-12-13,4,666.9,Shipped
5009,556,81,2024-07-07,4,158.48,Shipped
5010,478,58,2024-04-24,5,679.77,Shipped
5011,73,81,2024-04-07,4,870.4,Shipped
5012,322,26,2024-04-15,5,1073.42,Delivered
5013,464,96,2024-09-30,2,952.4,Delivered
5014,362,75,2024-10-06,1,674.79,Delivered
5015,572,75,2024-08-07,3,770.71,Cancelled
5016,172,52,2024-11-28,5,459.69,Shipped
5017,564,66,2024-09-16,4,851.5,Delivered
5018,160,3,2024-11-18,4,827.26,Pending
5019,244,76,2024-10-29,4,1378.45,Pending
5020,118,81,2024-02-27,5,104.32,Shipped
5021,91,71,2024-11-17,5,244.55,Cancelled
5022,672,98,2024-04-30,1,1045.95,Pending
5023,28,84,2024-12-22,4,63.73,Cancelled
5024,398,92,2024-10-14,5,121.46,Delivered
5025,49,59,2025-01-29,5,307.31,Cancelled
5026,151,76,2025-01-21,5,330.76,Pending
5027,230,36,2024-12-01,5,1342.37,Cancelled
5028,678,39,2024-08-11,5,1809.13,Delivered
5029,249,92,2024-09-05,3,136.27,Cancelled
5030,336,59,2024-11-27,5,1247.66,Pending
5031,196,44,2024-07-28,3,1396.51,Delivered
5032,499,57,2024-07-01,2,1492.48,Pending
5033,674,28,2024-06-06,1,679.66,Shipped
5034,648,6,2024-10-08,3,907.96,Delivered
5035,367,17,2024-06-24,1,1073.36,Pending
5036,529,36,2024-04-19,3,563.64,Shipped
5037,377,66,2025-01-16,5,458.01,Delivered
5038,319,9,2024-02-18,3,1781.14,Delivered
5039,668,90,2024-02-16,1,1517.46,Pending
5040,664,42,2024-07-26,1,436.98,Cancelled
5041,117,42,2024-04-15,4,1647.31,Delivered
5042,39,75,2024-02-03,4,1762.77,Cancelled
5043,633,58,2024-09-10,5,154.2,Pending
5044,238,82,2024-06-19,3,1618.38,Shipped
5045,366,55,2024-02-08,5,619.25,Cancelled
5046,485,74,2024-10-17,3,98.24,Pending
5047,434,93,2025-01-29,4,1909.87,Delivered
5048,68,56,2024-06-25,2,1878.38,Shipped
5049,492,28,2024-10-10,4,1036.76,Pending
5050,122,46,2024-06-12,5,1892.56,Shipped
5051,464,91,2024-07-12,2,1222.77,Pending
5052,679,57,2024-11-19,2,253.7,Cancelled
5053,573,100,2024-12-23,2,1435.81,Pending
5054,579,12,2024-02-04,3,1140.46,Shipped
5055,658,21,2024-06-03,2,491.95,Shipped
5056,93,49,2025-01-01,3,184.5,Shipped
5057,642,95,2024-07-30,3,1098.21,Cancelled
5058,399,4,2024-03-06,4,1825.24,Shipped
5059,299,50,2024-03-25,4,1432.59,Cancelled
5060,181,94,2024-12-25,1,723.48,Shipped
5061,558,37,2024-03-10,1,1847.08,Cancelled
5062,275,95,2024-09-19,5,274.06,Delivered
5063,453,1,2024-08-22,3,75.6,Pending
5064,170,10,2024-09-07,5,1345.59,Cancelled
5065,579,71,2024-11-25,1,1308.78,Shipped
5066,102,30,2024-03-18,3,1683.67,Cancelled
5067,396,90,2024-09-19,1,1425.21,Shipped
5068,576,27,2024-03-25,4,1631.18,Shipped
5069,27,95,2024-08-03,2,1203.41,Pending
5070,549,52,2024-08-11,3,1345.65,Pending
5071,207,99,2024-09-03,1,1633.22,Cancelled
5072,650,45,2024-09-03,1,1171.52,Cancelled
5073,192,15,2024-11-09,5,1786.85,Cancelled
5074,387,58,2024-11-23,4,290.07,Cancelled
5075,426,53,2024-06-13,4,1907.47,Delivered
5076,143,41,2024-03-19,4,1834.78,Shipped
5077,179,5,2024-10-01,2,1597.2,Pending
5078,137,88,2024-12-12,2,573.9,Delivered
5079,75,27,2024-02-14,4,1945.3,Pending
5080,432,63,2024-12-03,3,1253.53,Delivered
5081,97,61,2024-12-22,4,1247.82,Shipped
5082,154,82,2024-10-06,3,588.35,Cancelled
5083,124,36,2024-06-04,3,102.46,Pending
5084,217,32,2024-05-07,3,172.2,Shipped
5085,405,47,2024-06-02,4,1769.28,Pending
5086,386,7,2024-08-28,1,1121.69,Pending
5087,502,97,2024-12-17,2,790.24,Delivered
5088,582,75,2024-07-16,3,1483.38,Cancelled
5089,628,82,2024-05-25,3,744.23,Pending
5090,655,24,2024-02-17,4,1386.35,Cancelled
5091,270,12,2024-12-31,3,1235.32,Delivered
5092,222,71,2024-03-14,3,54.84,Pending
5093,343,44,2024-02-23,1,1470.78,Pending
5094,278,100,2025-01-31,3,1854.45,Shipped
5095,563,52,2024-05-28,4,324.33,Pending
5096,587,1,2024-10-17,3,964.2,Pending
5097,240,9,2024-03-26,3,1854.05,Shipped
5098,388,94,2024-10-29,1,778.89,Cancelled
5099,300,75,2024-05-12,2,340.19,Delivered
5100,118,34,2024-12-14,5,943.08,Cancelled
5101,604,41,2024-06-28,2,173.88,Delivered
5102,297,2,2024-04-01,5,678.35,Pending
5103,452,64,2024-05-21,4,878.61,Pending
5104,54,90,2024-06-13,5,1618.56,Delivered
5105,62,13,2024-12-28,5,986.83,Pending
5106,88,40,2024-07-11,2,1185.48,Shipped
5107,95,9,2024-03-01,3,496.24,Cancelled
5108,548,53,2024-08-26,2,1281.05,Delivered
5109,498,71,2024-06-22,1,1120.15,Delivered
5110,47,79,2024-03-02,4,1280.18,Shipped
5111,434,39,2024-08-13,2,694.8,Cancelled
5112,55,53,2024-05-31,5,1320.81,Delivered
5113,147,55,2024-11-14,5,1330.26,Pending
5114,74,48,2024-05-28,3,399.45,Pending
5115,13,52,2024-07-09,1,152.95,Pending
5116,56,24,2024-02-10,5,891.89,Shipped
5117,663,89,2024-02-12,3,1824.41,Delivered
5118,692,42,2024-05-22,2,377.99,Delivered
5119,99,38,2024-06-08,2,103.25,Cancelled
5120,492,5,2024-04-13,1,664.32,Shipped
5121,328,95,2024-11-04,5,1154.46,Delivered
5122,98,52,2024-03-09,4,1791.03,Pending
5123,532,19,2025-01-04,2,314.58,Pending
5124,285,5,2024-03-26,1,1982.87,Pending
5125,602,17,2025-01-28,2,1346.44,Delivered
5126,382,49,2024-08-23,2,1327.28,Delivered
5127,680,95,2024-09-23,5,1527.14,Delivered
5128,117,98,2024-09-21,2,549.25,Shipped
5129,215,29,2024-12-28,5,247.01,Pending
5130,658,23,2024-03-11,3,403.99,Cancelled
5131,120,28,2024-06-21,2,524.35,Shipped
5132,344,53,2024-03-17,3,699.85,Pending
5133,312,24,2024-03-09,5,829.47,Shipped
5134,625,57,2024-05-14,4,1596.45,Pending
5135,271,75,2024-11-26,5,888.59,Pending
5136,275,23,2024-06-10,1,1472.88,Shipped
5137,254,56,2024-06-04,4,1291.48,Cancelled
5138,641,32,2025-01-12,3,1340.65,Shipped
5139,182,80,2024-03-21,4,1669.24,Shipped
5140,415,100,2024-04-12,1,702.49,Pending
5141,393,52,2024-09-12,3,1637.44,Delivered
5142,274,63,2024-04-24,4,1922.86,Shipped
5143,253,82,2024-09-15,5,168.13,Cancelled
5144,427,39,2024-12-08,1,569.87,Shipped
5145,225,32,2024-03-03,4,1705.54,Shipped
5146,164,37,2024-05-01,4,1566.04,Shipped
5147,404,56,2024-02-21,3,1350.5,Shipped
5148,214,72,2024-05-19,5,1412.55,Cancelled
5149,131,98,2024-06-01,5,1125.32,Shipped
5150,256,20,2024-12-24,3,444.97,Cancelled
5151,506,76,2024-11-23,2,630.73,Shipped
5152,487,11,2024-09-02,2,1299.86,Cancelled
5153,202,96,2024-11-21,5,1865.88,Shipped
5154,278,28,2024-08-30,3,851.11,Shipped
5155,513,96,2025-01-21,4,530.38,Delivered
5156,423,13,2024-12-31,4,1474.92,Pending
5157,304,73,2024-03-03,4,1200.96,Pending
5158,631,78,2024-12-13,5,1585.29,Delivered
5159,426,13,2024-11-04,3,1727.87,Delivered
5160,104,51,2024-09-02,5,1328.77,Cancelled
5161,91,4,2025-01-30,2,95.09,Pending
5162,486,17,2024-09-13,4,164.91,Pending
5163,5,13,2025-01-04,3,1095.8,Cancelled
5164,494,71,2024-10-27,1,1134.07,Pending
5165,396,94,2024-09-01,3,1168.99,Delivered
5166,135,16,2024-05-27,3,826.55,Pending
5167,607,99,2025-01-18,3,1576.84,Cancelled
5168,407,24,2024-09-03,3,1302.77,Pending
5169,593,82,2024-10-14,2,807.77,Shipped
5170,353,97,2024-05-27,4,449.97,Pending
5171,613,14,2024-03-12,4,320.45,Shipped
5172,12,28,2025-01-14,4,1650.29,Shipped
5173,518,86,2024-07-07,1,1987.28,Delivered
5174,186,83,2024-11-20,4,1419.91,Cancelled
5175,300,73,2025-01-28,4,222.44,Cancelled
5176,463,87,2024-02-17,1,852.8,Pending
5177,224,43,2024-06-02,2,1220.16,Delivered
5178,108,50,2025-01-23,1,381.13,Delivered
5179,117,52,2025-01-07,2,1156.99,Shipped
5180,600,5,2024-07-14,1,429.64,Pending
5181,279,35,2024-03-09,2,978.66,Cancelled
5182,494,85,2024-10-14,2,1916.15,Shipped
5183,547,13,2024-06-10,3,138.9,Shipped
5184,91,94,2024-05-16,1,1912.28,Cancelled
5185,506,77,2024-11-15,2,123.51,Shipped
5186,558,12,2024-02-22,1,830.89,Shipped
5187,593,84,2024-03-26,5,1342.69,Delivered
5188,26,7,2024-02-28,3,1329.51,Pending
5189,40,20,2024-03-09,5,1145.55,Cancelled
5190,428,16,2024-09-17,4,1836.16,Delivered
5191,75,80,2024-02-03,5,127.13,Shipped
5192,148,16,2024-03-14,2,552.74,Shipped
5193,310,71,2025-01-13,3,1781.9,Delivered
5194,215,41,2024-08-05,2,195.64,Delivered
5195,490,73,2024-02-18,1,997.04,Delivered
5196,211,70,2024-08-02,4,164.58,Shipped
5197,493,13,2024-12-12,1,1591.9,Delivered
5198,209,18,2024-06-21,1,1186.79,Shipped
5199,17,18,2024-07-08,3,1817.11,Delivered
5200,166,67,2024-08-30,5,1615.86,Delivered
5201,297,12,2024-03-14,1,308.41,Cancelled
5202,648,39,2024-05-14,3,316.6,Cancelled
5203,77,99,2024-04-03,5,465.6,Cancelled
5204,488,66,2024-09-18,3,1007.18,Shipped
5205,439,25,2025-01-31,5,189.91,Delivered
5206,39,82,2024-09-06,4,638.25,Delivered
5207,674,49,2025-01-14,1,1575.79,Shipped
5208,174,32,2024-12-06,2,281.99,Shipped
5209,50,10,2024-05-08,2,210.68,Shipped
5210,224,43,2024-03-04,1,851.38,Cancelled
5211,678,24,2024-06-10,4,179.54,Shipped
5212,353,44,2024-04-07,2,1996.76,Pending
5213,672,64,2024-04-13,3,1792.17,Delivered
5214,143,82,2024-10-10,3,601.84,Delivered
5215,478,75,2025-01-23,5,1214.56,Shipped
5216,534,68,2024-09-09,3,880.54,Shipped
5217,519,73,2024-10-31,5,480.77,Delivered
5218,32,48,2025-01-03,1,1202.15,Shipped
5219,444,58,2024-03-13,3,1881.21,Cancelled
5220,214,47,2024-10-03,3,1567.68,Shipped
5221,150,24,2024-12-13,4,1294.4,Delivered
5222,467,20,2024-02-08,4,838.2,Shipped
5223,415,47,2024-08-02,1,555.03,Delivered
5224,488,3,2024-04-26,1,211.86,Shipped
5225,114,29,2024-11-11,1,1974.32,Cancelled
5226,522,83,2024-11-03,4,1729.23,Shipped
5227,42,90,2024-03-22,5,917.91,Delivered
5228,6,1,2024-04-07,4,847.9,Delivered
5229,689,35,2024-11-14,1,997.43,Pending
5230,8,61,2024-12-17,4,378.58,Delivered
5231,125,45,2025-01-02,2,323.01,Pending
5232,566,19,2024-10-24,2,391.23,Pending
5233,291,2,2024-08-17,5,591.55,Shipped
5234,160,68,2024-05-04,2,747.94,Shipped
